objeto_y;nome_grupo;especificacao
AQUISIÇÃO DE VEÍCULO DE TRANSPORTE ESCOLAR DIÁRIO DE ESTUDANTES, DENOMINADO DE ÔNIBUS RURAL ESCOLAR - (ORE 1);SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE ESTUDADNTES DA ZONA RURAL PARA AS ESCOLAS SITUADAS NA ZONA URBANA NO MUNICÍPIO DE IGARACY-PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
registro de preço para a prestação de serviços de locação de veículos para o transporte escolar dos alunos da rede municipal de ensino e para a manutenção das necessidades da secretaria de educação deste município;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
registro de preço para a prestação de serviços de locação de veículos para o transporte escolar dos alunos da rede municipal de ensino e para a manutenção das necessidades da secretaria de educação deste município;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
CONTRATAÇÃO DE EMPRESA E/OU PESSOA FÍSICA PARA PRESTAÇÃO DE SERVIÇOS DE TRANSPORTE DE ESTUDANTES ESCOLARES, CONFORME ITINERÁRIO CORRESPONDENTE, COM UTILIZAÇÃO DE VEÍCULO APROPRIADO;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação direta da pessoa física Reginaldo Antônio Santana, CPF: 416.473.781-68 para prestar serviços com o veículo tipo Van de sua propriedade, placa QFV5746/PB (Capacidade para 15 Passageiros e 01 motorista) no transporte de pessoas carentes, técnicos, Secretários e outras pessoas que estejam a serviços da municipalidade saindo da Cidade de Coremas/PB, para as Cidades de Patos/PB, Itaporanga/PB e Pombal/PB.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos para o transporte de alunos da rede municipal de ensino, atendendo as necessidades da Secretaria de Educação do município de São José de Espinharas - PB.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
registro de preço para a prestação de serviços de locação de veículos para o transporte escolar dos alunos da rede municipal de ensino e para a manutenção das necessidades da secretaria de educação deste município;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
AQUISIÇÃO DE VEICULO DE TRANSPORTE ESCOLAR DIÁRIO DE ESTUDANTE, DENOMINADO DE ÔNIBUS RURAL ESCOLAR (ORE 2) COM DPM.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos para transporte escolar da zona rural a zona urbana neste Município;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratações de veículos para o transporte de professores e alunos matriculados e assistidos pelo Ensino Fundamental do Município, exercício 2019.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM TRANSPORTE ESCOLAR UNIVERSITÁRIO COM ROTA DE REMÍGIO A CAMPINA GRANDE IDA E VOLTA COM VEICULO TIPO ONIBUS;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação dos serviços de transporte de estudantes da rede estadual de ensino, da zona rural para a sede do município de São Bentinho/PB, incluindo veículo e condutor devidamente habilitados.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação dos serviços de transporte de estudantes da zona rural para a sede do município de São Bentinho/PB, incluindo veículo e condutor devidamente habilitados, para atender a demanda da Secretaria Municipal de Educação.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos para o transporte de alunos da rede municipal de ensino, atendendo as necessidades da Secretaria de Educação do município de São José de Espinharas - PB.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas para prestação dos serviços de transporte de estudantes do Município de Santana de Mangueira<U+0096>PB.,durante o ano letivo de 2019.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
AQUISIÇÃO DE VEÍCULO DE TRANSPORTE ESCOLAR DIÁRIO DE ESTUDANTES, DENOMINADO DE ÔNIBUS RURAL ESCOLAR (ORE);SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação dos serviços de transporte de estudantes da rede estadual de ensino, da zona rural para a sede do município de São Bentinho/PB, incluindo veículo e condutor devidamente habilitados.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
AQUISIÇÃO DE VEICULO DESTINADO A SECRETARIA DE EDUCAÇÃO PARA O TRANSPORTE DE MERENDA ESCOLAR.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de um veículo tipo micro-ônibus, com motorista, com capacidade mínima para 30 passageiros, para executar serviços de transporte de pessoas doentes;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas para prestação dos serviços de transporte de estudantes do Município de Santana de Mangueira<U+0096>PB.,durante o ano letivo de 2019.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Aquisição de veículo de transporte escolar diário de estudantes, denominado de Ônibus Rural Escolar (ORE);SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação dos serviços de transporte de estudantes da zona rural para a sede do município de São Bentinho/PB, incluindo veículo e condutor devidamente habilitados, para atender a demanda da Secretaria Municipal de Educação.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação dos serviços de transporte de estudantes da zona rural para a sede do município de São Bentinho/PB, incluindo veículo e condutor devidamente habilitados, para atender a demanda da Secretaria Municipal de Educação.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
registro de preço para a prestação de serviços de locação de veículos para o transporte escolar dos alunos da rede municipal de ensino e para a manutenção das necessidades da secretaria de educação deste município;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação dos serviços de transporte de estudantes da zona rural para a sede do município de São Bentinho/PB, incluindo veículo e condutor devidamente habilitados, para atender a demanda da Secretaria Municipal de Educação.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas para prestação dos serviços de transporte de estudantes do Município de Santana de Mangueira<U+0096>PB.,durante o ano letivo de 2019.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Locação de Veículos para Prestação de Serviços de Transporte  Escolar, destinados aos alunos da Rede Pública de Ensino (Municipal e Estadual) do Município de Bom Sucesso;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
AQUISIÇÃO DE VEÍCULO DE TRANSPORTE ESCOLAR DIÁRIO DE ESTUDANTES, DENOMINADO DE ÔNIBUS RURAL ESCOLAR-(ORE 2);SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
CONTRATAÇÃO DE VEÍCULO TIPO ÔNIBUS, DE FORMA EMERGENCIAL, PARA O TRANSPORTE DE ALUNOS DA REDE MUNICIPAL DE ENSINO EM SUBSTITUIÇÃO AO VEÍCULO PRÓPRIO DO PROGRAMA CAMINHO DA ESCOLA.;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Contratação de veículos com motoristas destinados ao transporte escolar do município de Conceição/PB;SERVIÇOS DE TRANSPORTE DE PASSAGEIROS;CONTRATAÇÃO DE VEÍCULOS COM MOTORISTA PARA TRANSPORTE DE SERVIDORES, TRANSPORTE ESCOLAR, FISCALIZAÇÃO E PARA OUTRAS FINALIDADES DA ADMINISTRAÇÃO.
Fornecimento parcelado de combustíveis e derivados, para atender a demanda deste Município, durante o exercício de 2019;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE COMBUSTÍVEIS.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTÍVEL;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
REGISTRO DE PREÇOS PARA AQUISIÇÃO DE GRAXA E ÓLEOS LUBRIFICANTES (NÃO REMANUFATURADOS);COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Aquisição de 80.000 Litros de Óleo Diesel.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
"AQUISIÇÃO DE COMBUSTIVEL (GASOLINA COMUM, OLEO DISIEL, OLEO S10 E OLEOS LUBRIFICANTE);.";COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
CONTRATAÇÃO DE EMPRESA PARA O FORNECIMENTO DE ÓLEO E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO PARCELADA DE COMBUSTÍVEL;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
REGISTRO DE PREÇO para aquisição de combustíveis e lubrificantes, dentro dos limites do município de Condado, com fornecimento parcelado, conforme solicitações das Secretarias Municipais;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTIVEIS PARA ATENDER AS NECESSIDADES DO MUNICIPIO;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE COMBUSTÍVEIS E DERIVADOS PARA ATENDER DE FORMA FRACIONADA DE ACORDO COM A DEMANDA DESTE MUNICÍPIO;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE COMBUSTÍVEIS E DERIVADOS PARA ATENDER DE FORMA FRACIONADA DE ACORDO COM A DEMANDA DESTE MUNICÍPIO;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA FORNECIMENTO DE COMBUSTÍVEIS PARA ATENDER A DEMANDA DA PREFEITURA MUNICIPAL;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTÍVEIS DERIVADOS DO PETROLEO;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Aquisição de combustíveis (etanol, gasolina e óleo diesel) graxas e lubrificantes, fornecidos de forma parcelada, destinados as diversas Secretarias do município, conforme solicitação das diversas Secretarias do município de Bom Jesus.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Registro de Preços para futura Contratação de empresa para fornecimento de forma parcelada de combustíveis.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Aquisição de combustíveis e derivados de petróleo;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
Aquisição de Combustível do tipo gasolina Comum.;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTIVÉL (GASOLINA).;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
AQUISIÇÃO DE COMBUSTÍVEIS E DERIVADOS DE PETROLEO PARA ATENDER AS NECESSIDADES DA PREFEITURA MUNICIPAL, DISCRIMINADOS E QUANTIFICADOS NOS ANEXOS DO EDITAL;COMBUSTÍVEIS E LUBRIFICANTES;COMBUSTÍVEIS E LUBRIFICANTE, ENTRE OUTROS: ALCOOL, CARBURETO, CARVÃO, GLP, GASOLINA, QUEROSENE, ÓLEO COMBUSTÍVEL, ÓLEO E GRAXA LUBRIFICANTE, ÓLEO HIDRAULICO, OXIGÊNIO PARA OFICINAS, ETC.
